SP
B
CC
WB
C
BW
SP
WB
BW
C
B
CC
SP
CC
BW
WB
C
B
BW
WB
CC
SP
B
C
BW
CC
WB
B
C
SP
BW
WB
CC
C
SP
B
C
B
SP
BW
CC
WB
BW
WB
CC
SP
C
B
