CC
B
BW
C
WB
SP
C
CC
B
WB
BW
SP
B
CC
C
SP
WB
BW
B
SP
WB
C
CC
BW
SP
B
WB
CC
C
BW
SP
C
B
WB
CC
BW
CC
WB
SP
B
C
BW
B
CC
SP
C
WB
BW
