WB
B
SP
C
CC
BW
WB
BW
B
CC
SP
C
SP
B
CC
C
BW
WB
C
SP
BW
WB
B
CC
WB
CC
SP
B
BW
C
CC
C
WB
B
BW
SP
BW
C
CC
SP
WB
B
CC
WB
B
C
BW
SP
SP
C
BW
B
CC
WB
CC
SP
BW
WB
B
C
