C
SP
WB
CC
BW
B
SP
WB
BW
CC
C
B
CC
BW
B
C
SP
WB
BW
CC
B
WB
C
SP
CC
C
B
SP
WB
BW
B
CC
BW
WB
SP
C
C
CC
B
SP
WB
BW
CC
BW
WB
C
SP
B
C
BW
CC
B
SP
WB
BW
WB
CC
C
B
SP
