CC
B
0
BW
0
WB
B
CC
WB
BW
C
SP
CC
WB
B
C
BW
SP
C
CC
WB
B
SP
BW
WB
BW
CC
SP
C
B
CC
WB
BW
B
C
SP
CC
B
WB
C
0
0
B
WB
C
SP
CC
BW
CC
WB
C
B
BW
SP
