x,y,z,q0,q1,q2,q3
-0.521144032478333,0.158950448036194,0.808414340019226,0.413090258836746,-0.527845919132233,-0.321448266506195,-0.66888439655304
-0.521638512611389,0.157110616564751,0.809703230857849,0.411145448684692,-0.527446269989014,-0.323071807622909,-0.669615268707275
-0.5217564702034,0.156337320804596,0.810376763343811,0.411315232515335,-0.528303742408752,-0.323314964771271,-0.66871702671051
-0.521986246109009,0.155515909194946,0.811011135578156,0.411156594753265,-0.52838933467865,-0.323239356279373,-0.668783485889435
-0.522308051586151,0.154682084918022,0.811586260795593,0.410002768039703,-0.528600752353668,-0.324516206979752,-0.668706357479095
-0.522308051586151,0.154682084918022,0.811586260795593,0.410002768039703,-0.528600752353668,-0.324516206979752,-0.668706357479095
-0.523216664791107,0.152851656079292,0.812747001647949,0.40882071852684,-0.527659356594086,-0.326460301876068,-0.669227242469788
-0.523381292819977,0.152007058262825,0.813367247581482,0.408502697944641,-0.527740478515625,-0.327551037073135,-0.668824315071106
-0.523779988288879,0.151186987757683,0.813932299613953,0.408436983823776,-0.527504920959473,-0.328064829111099,-0.668798387050629
-0.52422171831131,0.150407165288925,0.814420819282532,0.407887160778046,-0.526890277862549,-0.328729540109634,-0.669291794300079
-0.52422171831131,0.150407165288925,0.814420819282532,0.407887160778046,-0.526890277862549,-0.328729540109634,-0.669291794300079
-0.524889528751373,0.148520797491074,0.815489947795868,0.408573597669601,-0.525830209255219,-0.330692917108536,-0.668739557266235
-0.52541583776474,0.14768460392952,0.816027522087097,0.408402323722839,-0.525470972061157,-0.331251084804535,-0.668850123882294
-0.526066720485687,0.146500140428543,0.816468715667725,0.405244201421738,-0.523650586605072,-0.334120720624924,-0.670768678188324
-0.526210844516754,0.145793870091438,0.817110240459442,0.40651148557663,-0.523913502693176,-0.333699822425842,-0.670005738735199
-0.526521503925323,0.145136877894401,0.817689597606659,0.408570200204849,-0.524530589580536,-0.334058195352554,-0.668089270591736
-0.526919007301331,0.144434869289398,0.818165957927704,0.408637136220932,-0.524045348167419,-0.334632605314255,-0.668141603469849
-0.527551770210266,0.143568888306618,0.818680047988892,0.408896207809448,-0.522623598575592,-0.336009502410889,-0.668405652046204
-0.528262913227081,0.143142819404602,0.819338321685791,0.410760700702667,-0.532181978225708,-0.338761538267136,-0.658254206180573
-0.528319180011749,0.142158836126327,0.819693684577942,0.410140544176102,-0.522490382194519,-0.336951971054077,-0.66727203130722
-0.527556955814362,0.141783133149147,0.820866823196411,0.421322792768478,-0.524743974208832,-0.335193574428558,-0.659375607967377
-0.528063774108887,0.141090214252472,0.821379542350769,0.422353833913803,-0.523952960968018,-0.33607617020607,-0.658895611763
-0.528526544570923,0.14044252038002,0.821847081184387,0.423455148935318,-0.523810803890228,-0.335948646068573,-0.658366560935974
-0.529177844524384,0.13947394490242,0.822317600250244,0.42307722568512,-0.522564053535461,-0.338532030582428,-0.658277094364166
-0.529563784599304,0.138815850019455,0.822790503501892,0.423686891794205,-0.522256672382355,-0.338281214237213,-0.658257782459259
-0.530251204967499,0.137970775365829,0.82327938079834,0.424799561500549,-0.521557509899139,-0.339628338813782,-0.657400786876678
-0.530801117420197,0.137260288000107,0.823717594146729,0.424191325902939,-0.521064043045044,-0.340682595968246,-0.657639265060425
-0.531368613243103,0.136455938220024,0.824172139167786,0.424279242753982,-0.520118772983551,-0.341122418642044,-0.658102631568909
-0.531993865966797,0.135636657476425,0.824643671512604,0.424203187227249,-0.519550561904907,-0.342976152896881,-0.657636940479279
-0.533229887485504,0.135183647274971,0.825283646583557,0.426484316587448,-0.529535293579102,-0.344595819711685,-0.647269070148468
-0.533791720867157,0.134583652019501,0.825675070285797,0.427532911300659,-0.529072284698486,-0.344485431909561,-0.647014737129211
-0.533900022506714,0.133378833532333,0.825988292694092,0.425305664539337,-0.517898559570312,-0.34558641910553,-0.656860888004303
-0.534557223320007,0.132701158523559,0.826330959796906,0.425078123807907,-0.516804337501526,-0.345565259456635,-0.657880425453186
-0.535277485847473,0.131840258836746,0.826821446418762,0.425917446613312,-0.51601231098175,-0.347758948802948,-0.656802356243134
-0.535852789878845,0.131165832281113,0.827103912830353,0.427518367767334,-0.51469349861145,-0.348583817481995,-0.656359553337097
-0.536657094955444,0.130270272493362,0.827536344528198,0.428036361932755,-0.513235509395599,-0.350223660469055,-0.656290829181671
-0.537327706813812,0.129608988761902,0.827893257141113,0.427945703268051,-0.512708485126495,-0.351006895303726,-0.656343340873718
-0.538025140762329,0.128774687647819,0.828277111053467,0.427727192640305,-0.511632084846497,-0.35273152589798,-0.656401216983795
-0.53872287273407,0.128115877509117,0.828606963157654,0.428600579500198,-0.511386156082153,-0.353623986244202,-0.655542612075806
-0.539426445960999,0.127454414963722,0.82897162437439,0.429349005222321,-0.510622799396515,-0.35343798995018,-0.655748128890991
-0.540209352970123,0.126630529761314,0.829398393630981,0.429619282484055,-0.509401679039001,-0.355681449174881,-0.655307590961456
-0.542385697364807,0.125334888696671,0.828993499279022,0.416368663311005,-0.505965650081635,-0.360417574644089,-0.663878858089447
-0.542324423789978,0.125384762883186,0.830281496047974,0.431900262832642,-0.51826423406601,-0.359710276126862,-0.644571840763092
-0.542862474918365,0.124739766120911,0.830675482749939,0.431990772485733,-0.517900705337524,-0.361017912626266,-0.644072294235229
-0.545136153697968,0.123353868722916,0.830365300178528,0.420590043067932,-0.513429224491119,-0.365816384553909,-0.652436137199402
-0.544484198093414,0.123369574546814,0.831298351287842,0.432600110769272,-0.515498101711273,-0.362892627716064,-0.644536912441254
-0.545064687728882,0.122679233551025,0.831581592559814,0.432342171669006,-0.514275193214417,-0.365952581167221,-0.643956482410431
-0.545945703983307,0.122012004256248,0.831973195075989,0.432787001132965,-0.514142334461212,-0.365102380514145,-0.644246399402618
-0.548270404338837,0.1207240447402,0.831714749336243,0.420879721641541,-0.511630713939667,-0.370403379201889,-0.651072859764099
-0.547513782978058,0.12075836956501,0.832759618759155,0.434095859527588,-0.513585567474365,-0.368242830038071,-0.642018675804138
-0.548341274261475,0.120154395699501,0.833055853843689,0.434154719114304,-0.512500584125519,-0.369436025619507,-0.642160415649414
-0.55030745267868,0.119065850973129,0.832639098167419,0.420094728469849,-0.509093165397644,-0.375993549823761,-0.65036416053772
-0.54990166425705,0.118901558220387,0.833665132522583,0.435143351554871,-0.510261476039886,-0.372344523668289,-0.641594409942627
-0.552019596099854,0.11789858341217,0.833186507225037,0.422975957393646,-0.507213175296783,-0.376215130090714,-0.649837255477905
-0.552752315998077,0.117295026779175,0.833502531051636,0.422796577215195,-0.507058262825012,-0.377819061279297,-0.649143815040588
-0.553490698337555,0.116830080747604,0.83379453420639,0.423516660928726,-0.509540975093842,-0.378386199474335,-0.6463942527771
