WB
CC
C
SP
B
BW
B
CC
C
BW
WB
SP
B
BW
CC
WB
C
SP
C
BW
B
WB
CC
SP
CC
BW
C
B
WB
SP
BW
B
CC
C
WB
SP
BW
WB
CC
C
SP
B
