HD
SB
MC
R
J
E
HD
SB
MC
J
R
E
HD
SB
R
MC
J
E
J
R
E
SB
HD
MC
R
MC
HD
SB
J
E
HD
SB
E
J
MC
R
MC
J
E
R
HD
SB
HD
J
SB
E
MC
R
HD
J
SB
MC
0
R
SB
HD
J
MC
E
R
