SB
HD
R
MC
J
E
J
MC
SB
R
E
HD
SB
HD
R
MC
J
E
SB
HD
MC
J
R
E
0
HD
SB
MC
J
R
HD
J
R
MC
E
SB
SB
HD
MC
J
R
E
SB
HD
MC
J
R
E
HD
SB
MC
R
J
E
